Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Total_MarkDown
18,2011-06-10,69.49,3.924,0.0,0.0,0.0,0.0,0.0,134.9425484,8.975,False,0.0
18,2011-06-17,63.23,3.873,0.0,0.0,0.0,0.0,0.0,135.0837333,8.975,False,0.0
18,2011-06-24,67.41,3.851,0.0,0.0,0.0,0.0,0.0,135.2652667,8.975,False,0.0
18,2011-07-01,69.75,3.815,0.0,0.0,0.0,0.0,0.0,135.4468,8.89,False,0.0
18,2011-07-08,73.12,3.784,0.0,0.0,0.0,0.0,0.0,135.6283333,8.89,False,0.0
18,2011-07-15,74.36,3.827,0.0,0.0,0.0,0.0,0.0,135.7837419,8.89,False,0.0
18,2011-07-22,78.68,3.882,0.0,0.0,0.0,0.0,0.0,135.8738387,8.89,False,0.0
18,2011-07-29,73.85,3.898,0.0,0.0,0.0,0.0,0.0,135.9639355,8.89,False,0.0
18,2011-08-05,74.58,3.903,0.0,0.0,0.0,0.0,0.0,136.0540323,8.89,False,0.0
18,2011-08-12,73.57,3.88,0.0,0.0,0.0,0.0,0.0,136.144129,8.89,False,0.0
18,2011-08-19,69.24,3.82,0.0,0.0,0.0,0.0,0.0,136.183129,8.89,False,0.0
18,2011-08-26,70.32,3.796,0.0,0.0,0.0,0.0,0.0,136.2136129,8.89,False,0.0
18,2011-09-02,68.23,3.784,0.0,0.0,0.0,0.0,0.0,136.2440968,8.89,False,0.0
18,2011-09-09,68.11,3.809,0.0,0.0,0.0,0.0,0.0,136.2745806,8.89,True,0.0
18,2011-09-16,66.23,3.809,0.0,0.0,0.0,0.0,0.0,136.3145,8.89,False,0.0
18,2011-09-23,60.44,3.758,0.0,0.0,0.0,0.0,0.0,136.367,8.89,False,0.0
18,2011-09-30,69.01,3.684,0.0,0.0,0.0,0.0,0.0,136.4195,8.89,False,0.0
18,2011-10-07,54.65,3.633,0.0,0.0,0.0,0.0,0.0,136.472,8.471,False,0.0
18,2011-10-14,60.26,3.583,0.0,0.0,0.0,0.0,0.0,136.5150968,8.471,False,0.0
18,2011-10-21,55.83,3.618,0.0,0.0,0.0,0.0,0.0,136.5017742,8.471,False,0.0
18,2011-10-28,45.61,3.604,0.0,0.0,0.0,0.0,0.0,136.4884516,8.471,False,0.0
18,2011-11-04,38.29,3.586,0.0,0.0,0.0,0.0,0.0,136.475129,8.471,False,0.0
18,2011-11-11,45.69,3.57,15992.53,14793.25,213.79,2921.6,3231.9,136.4618065,8.471,False,37153.07
18,2011-11-18,47.88,3.571,5223.35,1781.71,182.6,1170.74,4346.68,136.4666667,8.471,False,12705.080000000002
18,2011-11-25,41.97,3.536,748.82,46.0,71366.86,19.0,577.4,136.4788,8.471,True,72758.08
18,2011-12-02,46.25,3.501,4614.36,7.0,1389.17,2419.58,23235.01,136.4909333,8.471,False,31665.12
18,2011-12-09,42.36,3.47,5128.67,10.5,659.34,2773.46,6374.67,136.5030667,8.471,False,14946.640000000001
18,2011-12-16,35.52,3.445,3332.41,2.65,882.11,1350.2,2932.75,136.5335161,8.471,False,8500.119999999999
18,2011-12-23,35.78,3.413,159.95,12.79,2083.28,71.51,2131.65,136.5883871,8.471,False,4459.18
18,2011-12-30,32.36,3.402,3214.22,53296.65,300.74,621.37,1276.08,136.6432581,8.471,True,58709.060000000005
18,2012-01-06,31.27,3.439,6196.77,43731.43,128.45,1653.17,8527.2,136.698129,8.075,False,60237.01999999999
18,2012-01-13,35.25,3.523,3761.79,22411.4,10.54,807.3,2977.83,136.753,8.075,False,29968.86
18,2012-01-20,24.2,3.542,4209.35,5114.77,3.66,414.31,965.11,136.8564194,8.075,False,10707.2
18,2012-01-27,30.44,3.568,3237.56,3060.93,0.0,22.5,653.02,136.9598387,8.075,False,6974.01
18,2012-02-03,37.62,3.633,19499.87,3227.0,424.44,43570.91,3158.83,137.0632581,8.075,False,69881.05
18,2012-02-10,32.83,3.655,36778.65,4105.7,222.56,16024.01,8840.68,137.1666774,8.075,True,65971.6
18,2012-02-17,32.87,3.703,17875.37,9663.67,2.0,10433.78,5439.08,137.2583103,8.075,False,43413.9
18,2012-02-24,36.34,3.751,8425.97,10284.14,0.0,1417.12,3566.91,137.3411034,8.075,False,23694.14
18,2012-03-02,33.59,3.827,26970.65,2430.78,152.58,28367.78,3625.67,137.4238966,8.075,False,61547.46
18,2012-03-09,38.1,3.876,7410.18,368.19,25.46,1852.39,2332.07,137.5066897,8.075,False,11988.289999999999
18,2012-03-16,45.84,3.867,9284.23,167.65,4.93,2554.94,2070.14,137.5843871,8.075,False,14081.89
18,2012-03-23,58.06,3.889,4449.37,237.61,6.53,475.59,2848.63,137.6552903,8.075,False,8017.73
18,2012-03-30,45.35,3.921,13122.32,267.64,6.93,657.56,2566.75,137.7261935,8.075,False,16621.199999999997
18,2012-04-06,43.8,3.957,7879.75,0.0,43.89,3186.17,5337.91,137.7970968,8.304,False,16447.72
18,2012-04-13,47.75,4.025,5798.35,9592.28,11.72,1492.2,2261.14,137.868,8.304,False,19155.69
18,2012-04-20,60.88,4.046,9959.48,11361.33,10.57,203.57,2562.42,137.9230667,8.304,False,24097.369999999995
18,2012-04-27,50.43,4.023,2255.05,5.83,23.93,17.92,1445.88,137.9781333,8.304,False,3748.61
18,2012-05-04,49.66,3.991,13737.74,0.0,39.54,4131.8,3521.29,138.0332,8.304,False,21430.370000000003
18,2012-05-11,57.44,3.947,11557.93,0.0,89.44,1570.63,3911.58,138.0882667,8.304,False,17129.58
18,2012-05-18,62.31,3.899,9525.2,0.0,70.23,868.98,2396.74,138.1065806,8.304,False,12861.15
18,2012-05-25,65.48,3.85,12179.37,0.0,251.38,2595.31,1605.36,138.1101935,8.304,False,16631.42
18,2012-06-01,71.42,3.798,13525.26,1.2,36.26,1889.92,1629.62,138.1138065,8.304,False,17082.260000000002
18,2012-06-08,59.1,3.746,9422.6,218.0,32.42,427.69,6113.61,138.1174194,8.304,False,16214.32
18,2012-06-15,66.58,3.683,6285.43,296.4,0.44,3224.15,2870.91,138.1295333,8.304,False,12677.33
18,2012-06-22,70.92,3.629,8206.82,478.09,1.37,3726.43,4323.55,138.1629,8.304,False,16736.260000000002
18,2012-06-29,70.17,3.577,4281.61,262.88,0.0,829.99,2102.06,138.1962667,8.304,False,7476.539999999999
18,2012-07-06,76.08,3.538,7264.07,216.52,104.43,5508.05,4833.1,138.2296333,8.535,False,17926.17
18,2012-07-13,75.09,3.561,6538.92,113.06,0.28,3817.92,959.97,138.263,8.535,False,11430.15
18,2012-07-20,77.43,3.61,2316.87,161.52,27.08,525.04,887.18,138.2331935,8.535,False,3917.6899999999996
18,2012-07-27,72.97,3.701,4182.36,117.52,5.9,3944.27,4654.0,138.2033871,8.535,False,12904.05
18,2012-08-03,72.67,3.698,20286.36,66.83,46.62,17046.57,1583.43,138.1735806,8.535,False,39029.810000000005
18,2012-08-10,75.7,3.772,20397.03,134.57,41.72,3800.38,2169.34,138.1437742,8.535,False,26543.04
18,2012-08-17,73.25,3.84,1852.64,70.36,8.9,2345.51,767.44,138.1857097,8.535,False,5044.85
18,2012-08-24,68.52,3.874,842.8,63.4,32.68,460.81,3260.03,138.2814516,8.535,False,4659.72
18,2012-08-31,70.09,3.884,20913.04,7.98,98.98,9800.5,4527.8,138.3771935,8.535,False,35348.3
18,2012-09-07,71.85,3.921,5817.03,3.0,99.56,346.88,4664.82,138.4729355,8.535,True,10931.29
18,2012-09-14,64.45,3.988,10608.96,0.0,12.41,1458.55,5520.31,138.5673,8.535,False,17600.23
18,2012-09-21,60.23,4.056,7820.69,41.64,296.78,1323.47,7158.18,138.6534,8.535,False,16640.760000000002
18,2012-09-28,58.24,4.018,2247.94,22.73,45.56,2464.93,1640.3,138.7395,8.535,False,6421.46
18,2012-10-05,59.68,4.027,6366.36,0.0,27.33,3667.31,3573.44,138.8256,8.243,False,13634.44
18,2012-10-12,50.97,4.029,2241.19,0.0,30.08,901.32,3592.56,138.9117,8.243,False,6765.15
18,2012-10-19,51.96,4.0,1894.83,0.0,2.24,501.85,1453.25,138.8336129,8.243,False,3852.17
18,2012-10-26,56.09,3.917,5430.61,128.31,50.0,822.64,969.64,138.7281613,8.243,False,7401.200000000001
18,2012-11-02,53.32,3.817,11861.01,12763.88,61.53,4984.07,1985.24,138.6227097,8.243,False,31655.73
18,2012-11-09,37.39,3.792,4560.54,8508.12,237.68,496.03,2514.94,138.5172581,8.243,False,16317.310000000001
18,2012-11-16,43.74,3.754,9123.17,1617.53,184.59,669.81,3472.72,138.4473,8.243,False,15067.82
18,2012-11-23,36.33,3.727,1692.83,1.5,78371.54,579.46,449.15,138.4246667,8.243,True,81094.48
18,2012-11-30,34.72,3.713,2490.24,0.0,4412.81,79.08,4115.57,138.4020333,8.243,False,11097.7
18,2012-12-07,37.27,3.679,5603.21,0.0,453.79,1406.9,4558.48,138.3794,8.243,False,12022.38
18,2012-12-14,37.44,3.639,5244.37,0.0,597.76,1749.06,12417.68,138.3685484,8.243,False,20008.870000000003
18,2012-12-21,37.44,3.574,4385.38,11.0,128.95,360.69,3697.58,138.4283871,8.243,False,8583.599999999999
18,2012-12-28,31.33,3.56,4937.85,32085.26,102.2,159.64,1227.3,138.4882258,8.243,True,38512.25
18,2013-01-04,23.66,3.577,6064.73,35695.29,18.86,99.4,1990.99,138.5480645,7.942,False,43869.270000000004
18,2013-01-11,31.74,3.595,3019.84,25411.25,8.52,209.41,1628.16,138.6079032,7.942,False,30277.18
18,2013-01-18,35.16,3.593,13143.28,6165.95,2.42,2168.59,1303.3,138.6701613,7.942,False,22783.539999999997
18,2013-01-25,21.29,3.579,2438.66,3197.94,1.9,271.65,1333.64,138.7333871,7.942,False,7243.79
18,2013-02-01,29.18,3.608,28342.64,2968.99,237.52,42822.56,838.37,138.7966129,7.942,False,75210.07999999999
18,2013-02-08,24.59,3.755,53005.3,1074.17,1611.28,41801.19,3714.86,138.8598387,7.942,True,101206.8
18,2013-02-15,29.52,3.807,22443.77,13811.84,610.0,8550.69,3281.44,138.9004286,7.942,False,48697.740000000005
18,2013-02-22,27.2,3.866,9054.65,7279.71,5.38,2340.66,5418.77,138.8844286,7.942,False,24099.170000000002
18,2013-03-01,35.8,3.885,4463.9,1107.58,2.4,502.0,1440.78,138.8684286,7.942,False,7516.659999999999
18,2013-03-08,33.61,3.868,23835.52,246.29,66.6,8469.87,2126.06,138.8524286,7.942,False,34744.34
18,2013-03-15,38.75,3.843,7799.82,1.02,17.55,699.37,3594.64,138.8597742,7.942,False,12112.4
18,2013-03-22,30.43,3.819,4723.25,0.0,525.0,2984.31,906.37,138.9254839,7.942,False,9138.93
18,2013-03-29,39.18,3.796,11246.27,0.0,314.52,254.9,1273.15,138.9911935,7.942,False,13088.84
18,2013-04-05,40.65,3.772,14510.64,7334.26,261.1,2075.33,2048.18,139.0569032,7.788,False,26229.510000000002
18,2013-04-12,47.92,3.723,2466.9,3499.1,42.14,456.36,1263.41,139.1226129,7.788,False,7727.91
18,2013-04-19,49.59,3.678,5404.86,528.52,57.9,125.86,1491.44,139.1226129,7.788,False,7608.579999999998
18,2013-04-26,47.98,3.626,997.18,0.0,148.27,161.34,1106.58,139.1226129,7.788,False,2413.37
18,2013-05-03,55.96,3.601,7793.73,24.0,199.02,3398.66,1158.86,172.46080918276135,7.8268210387902695,False,12574.27
18,2013-05-10,58.74,3.603,6875.82,508.76,53.73,2003.03,3758.17,172.46080918276135,7.8268210387902695,False,13199.51
18,2013-05-17,56.18,3.63,5669.76,314.94,4.78,1540.69,3208.46,172.46080918276135,7.8268210387902695,False,10738.630000000001
18,2013-05-24,63.17,3.654,4339.2,97.0,189.49,1154.43,2393.29,172.46080918276135,7.8268210387902695,False,8173.41
18,2013-05-31,60.42,3.668,6308.31,99.13,172.89,238.82,6333.06,172.46080918276135,7.8268210387902695,False,13152.210000000001
18,2013-06-07,66.55,3.66,5195.77,300.28,137.35,1648.17,2491.66,172.46080918276135,7.8268210387902695,False,9773.23
18,2013-06-14,62.06,3.667,12791.41,136.7,241.56,4399.01,2809.96,172.46080918276135,7.8268210387902695,False,20378.64
18,2013-06-21,65.92,3.673,4384.21,159.52,174.24,4437.32,3305.26,172.46080918276135,7.8268210387902695,False,12460.550000000001
18,2013-06-28,75.07,3.673,1884.26,178.89,0.0,264.0,869.6,172.46080918276135,7.8268210387902695,False,3196.75
18,2013-07-05,77.15,3.643,8154.57,731.06,668.11,12012.13,2688.84,172.46080918276135,7.8268210387902695,False,24254.71
18,2013-07-12,77.34,3.645,2794.12,277.28,143.33,1786.71,1343.14,172.46080918276135,7.8268210387902695,False,6344.58
18,2013-07-19,80.48,3.803,5055.21,291.54,54.1,654.7,1248.79,172.46080918276135,7.8268210387902695,False,7304.34
18,2013-07-26,73.31,3.879,1696.0,208.68,4.2,145.07,377.33,172.46080918276135,7.8268210387902695,False,2431.28
19,2010-02-05,20.96,2.954,0.0,0.0,0.0,0.0,0.0,131.5279032,8.35,False,0.0
19,2010-02-12,23.22,2.94,0.0,0.0,0.0,0.0,0.0,131.5866129,8.35,True,0.0
19,2010-02-19,28.57,2.909,0.0,0.0,0.0,0.0,0.0,131.637,8.35,False,0.0
19,2010-02-26,30.33,2.91,0.0,0.0,0.0,0.0,0.0,131.686,8.35,False,0.0
19,2010-03-05,32.92,2.919,0.0,0.0,0.0,0.0,0.0,131.735,8.35,False,0.0
19,2010-03-12,39.06,2.938,0.0,0.0,0.0,0.0,0.0,131.784,8.35,False,0.0
19,2010-03-19,43.74,2.96,0.0,0.0,0.0,0.0,0.0,131.8242903,8.35,False,0.0
19,2010-03-26,39.07,2.963,0.0,0.0,0.0,0.0,0.0,131.863129,8.35,False,0.0
19,2010-04-02,45.26,2.957,0.0,0.0,0.0,0.0,0.0,131.9019677,8.185,False,0.0
19,2010-04-09,55.66,2.992,0.0,0.0,0.0,0.0,0.0,131.9408065,8.185,False,0.0
19,2010-04-16,49.67,3.01,0.0,0.0,0.0,0.0,0.0,131.9809,8.185,False,0.0
19,2010-04-23,46.87,3.021,0.0,0.0,0.0,0.0,0.0,132.0226667,8.185,False,0.0
19,2010-04-30,49.89,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.185,False,0.0
19,2010-05-07,62.54,3.095,0.0,0.0,0.0,0.0,0.0,132.1062,8.185,False,0.0
19,2010-05-14,46.53,3.112,0.0,0.0,0.0,0.0,0.0,132.152129,8.185,False,0.0
19,2010-05-21,57.53,3.096,0.0,0.0,0.0,0.0,0.0,132.2230323,8.185,False,0.0
19,2010-05-28,68.85,3.046,0.0,0.0,0.0,0.0,0.0,132.2939355,8.185,False,0.0
19,2010-06-04,68.88,3.006,0.0,0.0,0.0,0.0,0.0,132.3648387,8.185,False,0.0
19,2010-06-11,61.64,2.972,0.0,0.0,0.0,0.0,0.0,132.4357419,8.185,False,0.0
19,2010-06-18,66.25,2.942,0.0,0.0,0.0,0.0,0.0,132.4733333,8.185,False,0.0
19,2010-06-25,72.3,2.958,0.0,0.0,0.0,0.0,0.0,132.4976,8.185,False,0.0
19,2010-07-02,66.25,2.958,0.0,0.0,0.0,0.0,0.0,132.5218667,8.099,False,0.0
19,2010-07-09,78.22,2.94,0.0,0.0,0.0,0.0,0.0,132.5461333,8.099,False,0.0
19,2010-07-16,74.6,2.933,0.0,0.0,0.0,0.0,0.0,132.5667742,8.099,False,0.0
19,2010-07-23,74.68,2.924,0.0,0.0,0.0,0.0,0.0,132.5825806,8.099,False,0.0
19,2010-07-30,72.83,2.932,0.0,0.0,0.0,0.0,0.0,132.5983871,8.099,False,0.0
19,2010-08-06,74.2,2.942,0.0,0.0,0.0,0.0,0.0,132.6141935,8.099,False,0.0
19,2010-08-13,72.71,2.923,0.0,0.0,0.0,0.0,0.0,132.63,8.099,False,0.0
19,2010-08-20,72.22,2.913,0.0,0.0,0.0,0.0,0.0,132.6616129,8.099,False,0.0
19,2010-08-27,66.4,2.885,0.0,0.0,0.0,0.0,0.0,132.6932258,8.099,False,0.0
19,2010-09-03,74.69,2.86,0.0,0.0,0.0,0.0,0.0,132.7248387,8.099,False,0.0
19,2010-09-10,63.36,2.837,0.0,0.0,0.0,0.0,0.0,132.7564516,8.099,True,0.0
19,2010-09-17,58.68,2.846,0.0,0.0,0.0,0.0,0.0,132.7670667,8.099,False,0.0
19,2010-09-24,63.43,2.837,0.0,0.0,0.0,0.0,0.0,132.7619333,8.099,False,0.0
19,2010-10-01,59.91,2.84,0.0,0.0,0.0,0.0,0.0,132.7568,8.067,False,0.0
19,2010-10-08,53.74,2.903,0.0,0.0,0.0,0.0,0.0,132.7516667,8.067,False,0.0
19,2010-10-15,51.32,2.999,0.0,0.0,0.0,0.0,0.0,132.7633548,8.067,False,0.0
19,2010-10-22,48.45,3.049,0.0,0.0,0.0,0.0,0.0,132.8170968,8.067,False,0.0
19,2010-10-29,56.11,3.055,0.0,0.0,0.0,0.0,0.0,132.8708387,8.067,False,0.0
19,2010-11-05,41.78,3.049,0.0,0.0,0.0,0.0,0.0,132.9245806,8.067,False,0.0
19,2010-11-12,40.3,3.065,0.0,0.0,0.0,0.0,0.0,132.9783226,8.067,False,0.0
19,2010-11-19,44.22,3.138,0.0,0.0,0.0,0.0,0.0,132.9172,8.067,False,0.0
19,2010-11-26,42.62,3.186,0.0,0.0,0.0,0.0,0.0,132.8369333,8.067,True,0.0
19,2010-12-03,36.64,3.2,0.0,0.0,0.0,0.0,0.0,132.7566667,8.067,False,0.0
19,2010-12-10,25.12,3.255,0.0,0.0,0.0,0.0,0.0,132.6764,8.067,False,0.0
19,2010-12-17,26.83,3.301,0.0,0.0,0.0,0.0,0.0,132.6804516,8.067,False,0.0
19,2010-12-24,26.05,3.309,0.0,0.0,0.0,0.0,0.0,132.7477419,8.067,False,0.0
19,2010-12-31,28.65,3.336,0.0,0.0,0.0,0.0,0.0,132.8150323,8.067,True,0.0
19,2011-01-07,31.34,3.351,0.0,0.0,0.0,0.0,0.0,132.8823226,7.771,False,0.0
19,2011-01-14,21.68,3.367,0.0,0.0,0.0,0.0,0.0,132.9510645,7.771,False,0.0
19,2011-01-21,22.8,3.391,0.0,0.0,0.0,0.0,0.0,133.0285161,7.771,False,0.0
19,2011-01-28,20.66,3.402,0.0,0.0,0.0,0.0,0.0,133.1059677,7.771,False,0.0
19,2011-02-04,21.02,3.4,0.0,0.0,0.0,0.0,0.0,133.1834194,7.771,False,0.0
19,2011-02-11,21.79,3.416,0.0,0.0,0.0,0.0,0.0,133.260871,7.771,True,0.0
19,2011-02-18,34.74,3.42,0.0,0.0,0.0,0.0,0.0,133.3701429,7.771,False,0.0
19,2011-02-25,23.24,3.452,0.0,0.0,0.0,0.0,0.0,133.4921429,7.771,False,0.0
19,2011-03-04,29.28,3.605,0.0,0.0,0.0,0.0,0.0,133.6141429,7.771,False,0.0
19,2011-03-11,35.59,3.752,0.0,0.0,0.0,0.0,0.0,133.7361429,7.771,False,0.0
19,2011-03-18,40.32,3.796,0.0,0.0,0.0,0.0,0.0,133.8492258,7.771,False,0.0
19,2011-03-25,33.26,3.789,0.0,0.0,0.0,0.0,0.0,133.9587419,7.771,False,0.0
19,2011-04-01,30.68,3.811,0.0,0.0,0.0,0.0,0.0,134.0682581,7.658,False,0.0
19,2011-04-08,41.26,3.895,0.0,0.0,0.0,0.0,0.0,134.1777742,7.658,False,0.0
19,2011-04-15,48.67,3.981,0.0,0.0,0.0,0.0,0.0,134.2784667,7.658,False,0.0
19,2011-04-22,41.66,4.061,0.0,0.0,0.0,0.0,0.0,134.3571,7.658,False,0.0
19,2011-04-29,54.23,4.117,0.0,0.0,0.0,0.0,0.0,134.4357333,7.658,False,0.0
19,2011-05-06,50.43,4.192,0.0,0.0,0.0,0.0,0.0,134.5143667,7.658,False,0.0
19,2011-05-13,54.2,4.211,0.0,0.0,0.0,0.0,0.0,134.593,7.658,False,0.0
19,2011-05-20,52.8,4.202,0.0,0.0,0.0,0.0,0.0,134.6803871,7.658,False,0.0
19,2011-05-27,63.2,4.134,0.0,0.0,0.0,0.0,0.0,134.7677742,7.658,False,0.0
19,2011-06-03,66.01,4.069,0.0,0.0,0.0,0.0,0.0,134.8551613,7.658,False,0.0
19,2011-06-10,68.26,4.025,0.0,0.0,0.0,0.0,0.0,134.9425484,7.658,False,0.0
19,2011-06-17,64.02,3.989,0.0,0.0,0.0,0.0,0.0,135.0837333,7.658,False,0.0
19,2011-06-24,68.4,3.964,0.0,0.0,0.0,0.0,0.0,135.2652667,7.658,False,0.0
19,2011-07-01,67.64,3.916,0.0,0.0,0.0,0.0,0.0,135.4468,7.806,False,0.0
19,2011-07-08,73.2,3.886,0.0,0.0,0.0,0.0,0.0,135.6283333,7.806,False,0.0
19,2011-07-15,73.7,3.915,0.0,0.0,0.0,0.0,0.0,135.7837419,7.806,False,0.0
19,2011-07-22,79.37,3.972,0.0,0.0,0.0,0.0,0.0,135.8738387,7.806,False,0.0
19,2011-07-29,74.86,4.004,0.0,0.0,0.0,0.0,0.0,135.9639355,7.806,False,0.0
19,2011-08-05,73.84,4.02,0.0,0.0,0.0,0.0,0.0,136.0540323,7.806,False,0.0
19,2011-08-12,70.92,3.995,0.0,0.0,0.0,0.0,0.0,136.144129,7.806,False,0.0
19,2011-08-19,71.14,3.942,0.0,0.0,0.0,0.0,0.0,136.183129,7.806,False,0.0
19,2011-08-26,69.34,3.906,0.0,0.0,0.0,0.0,0.0,136.2136129,7.806,False,0.0
19,2011-09-02,69.27,3.879,0.0,0.0,0.0,0.0,0.0,136.2440968,7.806,False,0.0
19,2011-09-09,68.28,3.93,0.0,0.0,0.0,0.0,0.0,136.2745806,7.806,True,0.0
19,2011-09-16,62.76,3.937,0.0,0.0,0.0,0.0,0.0,136.3145,7.806,False,0.0
19,2011-09-23,61.32,3.899,0.0,0.0,0.0,0.0,0.0,136.367,7.806,False,0.0
19,2011-09-30,64.99,3.858,0.0,0.0,0.0,0.0,0.0,136.4195,7.806,False,0.0
19,2011-10-07,53.1,3.775,0.0,0.0,0.0,0.0,0.0,136.472,7.866,False,0.0
19,2011-10-14,61.86,3.744,0.0,0.0,0.0,0.0,0.0,136.5150968,7.866,False,0.0
19,2011-10-21,52.05,3.757,0.0,0.0,0.0,0.0,0.0,136.5017742,7.866,False,0.0
19,2011-10-28,46.49,3.757,0.0,0.0,0.0,0.0,0.0,136.4884516,7.866,False,0.0
19,2011-11-04,44.97,3.738,0.0,0.0,0.0,0.0,0.0,136.475129,7.866,False,0.0
19,2011-11-11,48.22,3.719,27064.58,16590.75,502.96,8568.62,6349.89,136.4618065,7.866,False,59076.8
19,2011-11-18,48.21,3.717,10100.14,1785.29,92.36,978.96,7776.94,136.4666667,7.866,False,20733.69
19,2011-11-25,42.75,3.689,1328.35,1436.52,88805.58,23.79,1869.98,136.4788,7.866,True,93464.21999999999
19,2011-12-02,45.67,3.666,7197.6,239.76,9191.67,4716.48,28279.83,136.4909333,7.866,False,49625.34
19,2011-12-09,40.18,3.627,7210.8,9.5,481.91,4650.7,11954.56,136.5030667,7.866,False,24307.47
19,2011-12-16,37.07,3.611,5307.81,292.4,825.0,489.96,4799.18,136.5335161,7.866,False,11714.35
19,2011-12-23,36.09,3.587,3124.45,475.86,1902.55,145.88,3248.83,136.5883871,7.866,False,8897.57
19,2011-12-30,31.65,3.566,6234.22,50438.17,210.34,1457.96,2373.94,136.6432581,7.866,True,60714.63
19,2012-01-06,31.84,3.585,9970.68,26073.98,233.88,1552.93,10335.05,136.698129,7.943,False,48166.520000000004
19,2012-01-13,37.08,3.666,3504.09,11505.42,291.37,1698.88,5451.32,136.753,7.943,False,22451.08
19,2012-01-20,23.44,3.705,5571.99,5702.57,225.06,1122.08,2863.93,136.8564194,7.943,False,15485.63
19,2012-01-27,32.41,3.737,3112.37,4031.78,289.74,20.97,2353.81,136.9598387,7.943,False,9808.67
19,2012-02-03,36.22,3.796,51879.66,6433.83,394.18,52739.02,6473.61,137.0632581,7.943,False,117920.3
19,2012-02-10,32.61,3.826,12739.73,8415.91,279.21,16150.68,7888.04,137.1666774,7.943,True,45473.57
19,2012-02-17,30.95,3.874,14910.8,14860.19,82.94,11200.69,7571.06,137.2583103,7.943,False,48625.67999999999
19,2012-02-24,33.91,3.917,13926.46,11835.35,2.8,4929.34,6287.18,137.3411034,7.943,False,36981.13
19,2012-03-02,34.83,3.983,28177.29,3485.95,22.78,31324.8,2851.55,137.4238966,7.943,False,65862.37
19,2012-03-09,38.15,4.021,6724.01,745.75,2.68,1532.63,3952.89,137.5066897,7.943,False,12957.96
19,2012-03-16,48.2,4.021,8353.56,84.57,3.04,3175.2,2613.7,137.5843871,7.943,False,14230.07
19,2012-03-23,56.72,4.054,6048.55,170.78,1.02,986.74,2684.83,137.6552903,7.943,False,9891.92
19,2012-03-30,43.47,4.098,9356.36,134.4,6.75,2056.18,3420.94,137.7261935,7.943,False,14974.630000000001
19,2012-04-06,40.23,4.143,9337.26,0.0,52.59,2949.23,5996.69,137.7970968,8.15,False,18335.77
19,2012-04-13,44.42,4.187,5254.86,12590.76,22.55,1818.94,3264.93,137.868,8.15,False,22952.039999999997
19,2012-04-20,55.2,4.17,6304.48,5712.68,34.16,1321.97,3751.92,137.9230667,8.15,False,17125.21
19,2012-04-27,42.45,4.163,3735.3,0.0,52.82,67.72,2959.27,137.9781333,8.15,False,6815.110000000001
19,2012-05-04,50.76,4.124,21028.84,532.0,122.17,7269.47,2609.22,138.0332,8.15,False,31561.7
19,2012-05-11,55.33,4.055,10882.1,0.0,30.22,1751.72,3236.51,138.0882667,8.15,False,15900.55
19,2012-05-18,58.81,4.029,12613.98,0.0,11.5,1705.28,3600.79,138.1065806,8.15,False,17931.55
19,2012-05-25,67.79,3.979,10665.28,0.0,1095.85,1053.96,2647.45,138.1101935,8.15,False,15462.54
19,2012-06-01,68.18,3.915,8247.79,36.2,100.6,2171.48,4578.85,138.1138065,8.15,False,15134.920000000002
19,2012-06-08,60.19,3.871,10625.25,292.4,51.96,2760.12,6219.56,138.1174194,8.15,False,19949.29
19,2012-06-15,68.19,3.786,9987.83,697.0,0.05,2837.84,4710.66,138.1295333,8.15,False,18233.379999999997
19,2012-06-22,75.83,3.722,10418.79,1232.8,0.51,2971.07,12187.35,138.1629,8.15,False,26810.52
19,2012-06-29,69.92,3.667,11993.32,535.4,0.0,3736.21,3432.8,138.1962667,8.15,False,19697.73
19,2012-07-06,76.07,3.646,10945.79,600.3,101.46,6664.35,7855.14,138.2296333,8.193,False,26167.04
19,2012-07-13,73.17,3.689,8183.44,328.2,35.88,2677.28,1877.81,138.263,8.193,False,13102.609999999999
19,2012-07-20,76.17,3.732,6029.42,424.15,17.82,3070.32,2610.94,138.2331935,8.193,False,12152.65
19,2012-07-27,74.43,3.82,6705.0,282.26,5.43,4414.95,4550.07,138.2033871,8.193,False,15957.71
19,2012-08-03,73.41,3.819,36466.8,220.13,41.77,16284.94,2242.89,138.1735806,8.193,False,55256.53
19,2012-08-10,74.45,3.863,6196.55,232.43,76.35,3086.53,3417.36,138.1437742,8.193,False,13009.220000000001
19,2012-08-17,69.83,3.963,4512.6,370.35,11.11,2282.3,3764.75,138.1857097,8.193,False,10941.11
19,2012-08-24,66.66,3.997,9087.86,237.03,102.63,5601.12,6738.74,138.2814516,8.193,False,21767.379999999997
19,2012-08-31,71.85,4.026,19970.78,236.96,23.99,7058.25,2595.88,138.3771935,8.193,False,29885.86
19,2012-09-07,72.2,4.076,9053.47,27.41,22.94,1677.12,4844.18,138.4729355,8.193,True,15625.119999999999
19,2012-09-14,65.08,4.088,13667.97,0.0,13.57,1166.93,7136.43,138.5673,8.193,False,21984.9
